Fight_ID,R_fighter,B_fighter,Winner,title_bout
3913,Francimar Barroso,Darren Stewart,Draw,FALSE
3912,Gegard Mousasi,Uriah Hall,Red,FALSE
3911,Ross Pearson,Stevie Ray,Blue,FALSE
3910,Tim Johnson,Alexander Volkov,Blue,FALSE
3909,Artem Lobov,Teruto Ishihara,Red,FALSE
3908,Magnus Cedenblad,Jack Marshman,Blue,FALSE
3907,Kyoji Horiguchi,Ali Bagautinov,Red,FALSE
3906,Kevin Lee,Magomed Mustafaev,Red,FALSE
3905,Anna Elmose,Amanda Cooper,Blue,FALSE
3904,Justin Ledet,Mark Godbeer,Red,FALSE
3903,Zak Cummings,Alexander Yakovlev,Red,FALSE
3902,Marion Reneau,Milana Dudieva,Red,FALSE
3901,Brett Johns,Kwan Ho Kwak,Red,FALSE
3900,Charlie Ward,Abdul Razak Alhassan,Blue,FALSE
3899,Eddie Alvarez,Conor McGregor,Blue,TRUE
3898,Tyron Woodley,Stephen Thompson,Draw,TRUE
3897,Joanna Jedrzejczyk,Karolina Kowalkiewicz,Red,TRUE
3896,Chris Weidman,Yoel Romero,Blue,FALSE
3895,Miesha Tate,Raquel Pennington,Blue,FALSE
3894,Frankie Edgar,Jeremy Stephens,Red,FALSE
3893,Khabib Nurmagomedov,Michael Johnson,Red,FALSE
3892,Rafael Natal,Tim Boetsch,Blue,FALSE
3891,Vicente Luque,Belal Muhammad,Red,FALSE
3890,Jim Miller,Thiago Alves,Red,FALSE
3889,Liz Carmouche,Katlyn Chookagian,Red,FALSE
3888,Rafael Dos Anjos,Tony Ferguson,Blue,FALSE
3887,Diego Sanchez,Marcin Held,Red,FALSE
3886,Ricardo Lamas,Charles Oliveira,Red,FALSE
3885,Martin Bravo,Claudio Puelles,Red,TRUE
3884,Beneil Dariush,Rashid Magomedov,Red,FALSE
3883,Alexa Grasso,Heather Jo Clark,Red,FALSE
3882,Erik Perez,Felipe Arantes,Red,FALSE
3881,Marco Beltran,Joe Soto,Blue,FALSE
3880,Erick Montano,Max Griffin,Blue,FALSE
3879,Henry Briones,Douglas Silva de Andrade,Blue,FALSE
3878,Sam Alvey,Alex Nicholson,Red,FALSE
3877,Polo Reyes,Jason Novelli,Red,FALSE
3876,Enrique Barzola,Chris Avila,Red,FALSE
3875,Michael Bisping,Dan Henderson,Red,TRUE
3874,Vitor Belfort,Gegard Mousasi,Blue,FALSE
3873,Ovince Saint Preux,Jimi Manuwa,Blue,FALSE
3872,Stefan Struve,Daniel Omielanczuk,Red,FALSE
3871,Mirsad Bektic,Russell Doane,Red,FALSE
3870,Brad Pickett,Iuri Alcantara,Blue,FALSE
3869,Davey Grant,Damian Stasiak,Blue,FALSE
3868,Leon Edwards,Albert Tumenov,Red,FALSE
3867,Lukasz Sajewski,Marc Diakiese,Blue,FALSE
3866,Danny Roberts,Mike Perry,Blue,FALSE
3865,Leonardo Santos,Adriano Martins,Red,FALSE
3864,John Lineker,John Dodson,Red,FALSE
3863,Will Brooks,Alex Oliveira,Blue,FALSE
3862,Joshua Burkman,Zak Ottow,Blue,FALSE
3861,Louis Smolka,Brandon Moreno,Blue,FALSE
3860,Henrique da Silva,Joachim Christensen,Red,FALSE
3859,Hacran Dias,Andre Fili,Blue,FALSE
3858,Shamil Abdurakhimov,Walt Harris,Red,FALSE
3857,Keita Nakamura,Elizeu Zaleski dos Santos,Blue,FALSE
3856,Nate Marquardt,Tamdan McCrory,Red,FALSE
3855,Jonathan Wilson,Ion Cutelaba,Blue,FALSE
3854,Cody East,Curtis Blaydes,Blue,FALSE
3853,Kelly Faszholz,Ketlen Vieira,Blue,FALSE
3852,Cris Cyborg,Lina Lansberg,Red,FALSE
3851,Renan Barao,Phillipe Nover,Red,FALSE
3850,Roy Nelson,Antonio Silva,Red,FALSE
3849,Francisco Trinaldo,Paul Felder,Red,FALSE
3848,Thiago Santos,Eric Spicely,Blue,FALSE
3847,Godofredo Pepey,Mike de la Torre,Red,FALSE
3846,Gilbert Burns,Michel Prazeres,Blue,FALSE
3845,Rani Yahya,Michinori Tanaka,Red,FALSE
3844,Jussier Formiga,Dustin Ortiz,Red,FALSE
3843,Erick Silva,Luan Chagas,Red,FALSE
3842,Alan Patrick,Stevie Ray,Red,FALSE
3841,Vicente Luque,Hector Urbina,Red,FALSE
3840,Glaico Franca,Gregor Gillespie,Blue,FALSE
3839,Dustin Poirier,Michael Johnson,Blue,FALSE
3838,Uriah Hall,Derek Brunson,Blue,FALSE
3837,Evan Dunham,Rick Glenn,Red,FALSE
3836,Roan Carneiro,Kenny Robertson,Red,FALSE
3835,Chris Wade,Islam Makhachev,Blue,FALSE
3834,Chas Skelly,Maximo Blanco,Red,FALSE
3833,Gabriel Benitez,Sam Sicilia,Red,FALSE
3832,Augusto Montano,Belal Muhammad,Blue,FALSE
3831,Antonio Carlos Junior,Leonardo Augusto Leleco,Red,FALSE
3830,Jose Quinonez,Joey Gomez,Red,FALSE
3829,Erick Montano,Randy Brown,Blue,FALSE
3828,Alejandro Perez,Albert Morales,Draw,FALSE
3827,Stipe Miocic,Alistair Overeem,Red,TRUE
3826,Fabricio Werdum,Travis Browne,Red,FALSE
3825,CM Punk,Mickey Gall,Blue,FALSE
3824,Urijah Faber,Jimmie Rivera,Blue,FALSE
3823,Jessica Andrade,Joanne Calderwood,Red,FALSE
3822,Jessica Eye,Bethe Correia,Blue,FALSE
3821,Brad Tavares,Caio Magalhaes,Red,FALSE
3820,Nik Lentz,Michael McBride,Red,FALSE
3819,Drew Dober,Jason Gonzalez,Red,FALSE
3818,Yancy Medeiros,Sean Spencer,Red,FALSE
3817,Andrei Arlovski,Josh Barnett,Blue,FALSE
3816,Alexander Gustafsson,Jan Blachowicz,Red,FALSE
3815,Ryan Bader,Ilir Latifi,Red,FALSE
3814,Nick Hein,Tae Hyun Bang,Red,FALSE
3813,Jessin Ayari,Jimmy Wallhead,Red,FALSE
3812,Peter Sobotta,Nicolas Dalby,Red,FALSE
3811,Ashlee Evans-Smith,Veronica Macedo,Red,FALSE
3810,Taylor Lapilus,Leandro Issa,Red,FALSE
3809,Jarjis Danho,Christian Colombo,Draw,FALSE
3808,Scott Askham,Jack Hermansson,Blue,FALSE
3807,Rustam Khabilov,Leandro Silva,Red,FALSE
3806,Demian Maia,Carlos Condit,Red,FALSE
3805,Anthony Pettis,Charles Oliveira,Red,FALSE
3804,Paige VanZant,Bec Rawlings,Red,FALSE
3803,Joe Lauzon,Jim Miller,Blue,FALSE
3802,Sam Alvey,Kevin Casey,Red,FALSE
3801,Enrique Barzola,Kyle Bochniak,Blue,FALSE
3800,Garreth McLellan,Alessio Di Chirico,Blue,FALSE
3799,Shane Campbell,Felipe Silva,Blue,FALSE
3798,Chad Laprise,Thibault Gouti,Red,FALSE
3797,Jeremy Kennedy,Alessandro Ricci,Red,FALSE
3796,Nate Diaz,Conor McGregor,Blue,FALSE
3795,Anthony Johnson,Glover Teixeira,Red,FALSE
3794,Rick Story,Donald Cerrone,Blue,FALSE
3793,Hyun Gyu Lim,Mike Perry,Blue,FALSE
3792,Tim Means,Sabah Homasi,Red,FALSE
3791,Cody Garbrandt,Takeya Mizugaki,Red,FALSE
3790,Raquel Pennington,Elizabeth Phillips,Red,FALSE
3789,Artem Lobov,Chris Avila,Red,FALSE
3788,Randa Markos,Cortney Casey,Blue,FALSE
3787,Neil Magny,Lorenz Larkin,Blue,FALSE
3786,Colby Covington,Max Griffin,Red,FALSE
3785,Alberto Uda,Marvin Vettori,Blue,FALSE
3784,Yair Rodriguez,Alex Caceres,Red,FALSE
3783,Dennis Bermudez,Rony Jason,Red,FALSE
3782,Thales Leites,Chris Camozzi,Red,FALSE
3781,Santiago Ponzinibbio,Zak Cummings,Red,FALSE
3780,Trevor Smith,Joe Gigliotti,Red,FALSE
3779,Maryna Moroz,Danielle Taylor,Red,FALSE
3778,Court McGee,Dominique Steele,Red,FALSE
3777,Viktor Pesta,Marcin Tybura,Blue,FALSE
3776,David Teymur,Jason Novelli,Red,FALSE
3775,Teruto Ishihara,Horacio Gutierrez,Red,FALSE
3774,Cub Swanson,Tatsuya Kawajiri,Red,FALSE
3773,Chase Sherman,Justin Ledet,Blue,FALSE
3772,Robbie Lawler,Tyron Woodley,Blue,TRUE
3771,Rose Namajunas,Karolina Kowalkiewicz,Blue,FALSE
3770,Matt Brown,Jake Ellenberger,Blue,FALSE
3769,Francisco Rivera,Erik Perez,Blue,FALSE
3768,Ryan Benoit,Fredy Serrano,Red,FALSE
3767,Nikita Krylov,Ed Herman,Red,FALSE
3766,Ross Pearson,Jorge Masvidal,Blue,FALSE
3765,Anthony Hamilton,Damian Grabowski,Red,FALSE
3764,Wilson Reis,Hector Sandoval,Red,FALSE
3763,Michael Graves,Bojan Velickovic,Draw,FALSE
3762,Cesar Arzamendia,Damien Brown,Blue,FALSE
3761,Holly Holm,Valentina Shevchenko,Blue,FALSE
3760,Edson Barboza,Gilbert Melendez,Red,FALSE
3759,Francis Ngannou,Bojan Mihajlovic,Red,FALSE
3758,Felice Herrig,Kailin Curran,Red,FALSE
3757,Frankie Saenz,Eddie Wineland,Blue,FALSE
3756,Darren Elkins,Godofredo Pepey,Red,FALSE
3755,Kamaru Usman,Alexander Yakovlev,Red,FALSE
3754,Michel Prazeres,JC Cottrell,Red,FALSE
3753,Alex Oliveira,James Moontasri,Red,FALSE
3752,Jim Alers,Jason Knight,Blue,FALSE
3751,Luis Henrique,Dmitrii Smoliakov,Red,FALSE
3750,Michael McDonald,John Lineker,Blue,FALSE
3749,Tony Ferguson,Lando Vannata,Red,FALSE
3748,Tim Boetsch,Josh Samman,Red,FALSE
3747,Aleksei Oleinik,Daniel Omielanczuk,Blue,FALSE
3746,Kyle Noke,Keita Nakamura,Blue,FALSE
3745,Louis Smolka,Ben Nguyen,Red,FALSE
3744,Lauren Murphy,Katlyn Chookagian,Blue,FALSE
3743,Eric Spicely,Sam Alvey,Blue,FALSE
3742,Cortney Casey,Cristina Stanciu,Red,FALSE
3741,Scott Holtzman,Cody Pfister,Red,FALSE
3740,Rani Yahya,Matthew Lopez,Red,FALSE
3739,Devin Clark,Alex Nicholson,Blue,FALSE
3738,Miesha Tate,Amanda Nunes,Blue,TRUE
3737,Brock Lesnar,Mark Hunt,Draw,FALSE
3736,Daniel Cormier,Anderson Silva,Red,FALSE
3735,Jose Aldo,Frankie Edgar,Red,TRUE
3734,Cain Velasquez,Travis Browne,Red,FALSE
3733,Cat Zingano,Julianna Pena,Blue,FALSE
3732,Johny Hendricks,Kelvin Gastelum,Blue,FALSE
3731,TJ Dillashaw,Raphael Assuncao,Red,FALSE
3730,Sage Northcutt,Enrique Marin,Red,FALSE
3729,Diego Sanchez,Joe Lauzon,Blue,FALSE
3728,Gegard Mousasi,Thiago Santos,Red,FALSE
3727,Jim Miller,Takanori Gomi,Red,FALSE
3726,Joanna Jedrzejczyk,Claudia Gadelha,Red,TRUE
3725,Andrew Sanchez,Khalil Rountree Jr.,Red,TRUE
3724,Tatiana Suarez,Amanda Cooper,Red,TRUE
3723,Ross Pearson,Will Brooks,Blue,FALSE
3722,Dooho Choi,Thiago Tavares,Red,FALSE
3721,Joaquim Silva,Andrew Holbrook,Red,FALSE
3720,Gray Maynard,Fernando Bruno,Red,FALSE
3719,John Moraga,Matheus Nicolau,Blue,FALSE
3718,Cory Hendricks,Josh Stansbury,Blue,FALSE
3717,Cezar Ferreira,Anthony Smith,Red,FALSE
3716,Jake Matthews,Kevin Lee,Blue,FALSE
3715,Li Jingliang,Anton Zafir,Red,FALSE
3714,Rafael Dos Anjos,Eddie Alvarez,Blue,TRUE
3713,Roy Nelson,Derrick Lewis,Blue,FALSE
3712,Alan Jouban,Belal Muhammad,Red,FALSE
3711,Joe Duffy,Mitch Clarke,Red,FALSE
3710,Mike Pyle,Alberto Mina,Blue,FALSE
3709,John Makdessi,Mehdi Baghdad,Red,FALSE
3708,Anthony Birchak,Dileno Lopes,Red,FALSE
3707,Russell Doane,Pedro Munhoz,Blue,FALSE
3706,Felipe Arantes,Jerrod Sanders,Red,FALSE
3705,Gilbert Burns,Lukasz Sajewski,Red,FALSE
3704,Marco Beltran,Reginaldo Vieira,Red,FALSE
3703,Vicente Luque,Alvaro Herrera,Red,FALSE
3702,Rory MacDonald,Stephen Thompson,Blue,FALSE
3701,Donald Cerrone,Patrick Cote,Red,FALSE
3700,Steve Bosse,Sean O'Connell,Red,FALSE
3699,Olivier Aubin-Mercier,Thibault Gouti,Red,FALSE
3698,Valerie Letourneau,Joanne Calderwood,Blue,FALSE
3697,Jason Saggo,Leandro Silva,Red,FALSE
3696,Misha Cirkunov,Ion Cutelaba,Red,FALSE
3695,Tamdan McCrory,Krzysztof Jotko,Blue,FALSE
3694,Chris Beal,Joe Soto,Blue,FALSE
3693,Elias Theodorou,Sam Alvey,Red,FALSE
3692,Randa Markos,Jocelyn Jones-Lybarger,Red,FALSE
3691,Colby Covington,Jonathan Meunier,Red,FALSE
3690,Ali Bagautinov,Geane Herrera,Red,FALSE
3689,Luke Rockhold,Michael Bisping,Blue,TRUE
3688,Dominick Cruz,Urijah Faber,Red,TRUE
3687,Max Holloway,Ricardo Lamas,Red,FALSE
3686,Dan Henderson,Hector Lombard,Red,FALSE
3685,Dustin Poirier,Bobby Green,Red,FALSE
3684,Brian Ortega,Clay Guida,Red,FALSE
3683,Beneil Dariush,James Vick,Red,FALSE
3682,Jessica Penne,Jessica Andrade,Blue,FALSE
3681,Cole Miller,Alex Caceres,Blue,FALSE
3680,Sean Strickland,Tom Breese,Red,FALSE
3679,Jonathan Wilson,Henrique da Silva,Blue,FALSE
3678,Kevin Casey,Elvis Mutapcic,Draw,FALSE
3677,Polo Reyes,Dong Hyun Ma,Red,FALSE
3676,Thomas Almeida,Cody Garbrandt,Blue,FALSE
3675,Renan Barao,Jeremy Stephens,Blue,FALSE
3674,Tarec Saffiedine,Rick Story,Blue,FALSE
3673,Chris Camozzi,Vitor Miranda,Red,FALSE
3672,Jorge Masvidal,Lorenz Larkin,Blue,FALSE
3671,Joshua Burkman,Paul Felder,Blue,FALSE
3670,Sara McMann,Jessica Eye,Red,FALSE
3669,Abel Trujillo,Jordan Rinaldi,Red,FALSE
3668,Jake Collier,Alberto Uda,Red,FALSE
3667,Erik Koch,Shane Campbell,Red,FALSE
3666,Aljamain Sterling,Bryan Caraway,Blue,FALSE
3665,Chris de la Rocha,Adam Milstead,Blue,FALSE
3664,Fabricio Werdum,Stipe Miocic,Blue,TRUE
3663,Jacare Souza,Vitor Belfort,Red,FALSE
3662,Cris Cyborg,Leslie Smith,Red,FALSE
3661,Mauricio Rua,Corey Anderson,Red,FALSE
3660,Warlley Alves,Bryan Barberena,Blue,FALSE
3659,Demian Maia,Matt Brown,Red,FALSE
3658,Thiago Santos,Nate Marquardt,Red,FALSE
3657,Francisco Trinaldo,Yancy Medeiros,Red,FALSE
3656,John Lineker,Rob Font,Red,FALSE
3655,Rogerio Nogueira,Patrick Cummins,Red,FALSE
3654,Sergio Moraes,Luan Chagas,Draw,FALSE
3653,Renato Moicano,Zubaira Tukhugov,Red,FALSE
3652,Alistair Overeem,Andrei Arlovski,Red,FALSE
3651,Antonio Silva,Stefan Struve,Blue,FALSE
3650,Albert Tumenov,Gunnar Nelson,Blue,FALSE
3649,Germaine de Randamie,Anna Elmose,Red,FALSE
3648,Nikita Krylov,Francimar Barroso,Red,FALSE
3647,Karolina Kowalkiewicz,Heather Jo Clark,Red,FALSE
3646,Rustam Khabilov,Chris Wade,Red,FALSE
3645,Magnus Cedenblad,Garreth McLellan,Red,FALSE
3644,Jon Tuck,Josh Emmett,Blue,FALSE
3643,Yan Cabral,Reza Madadi,Blue,FALSE
3642,Kyoji Horiguchi,Neil Seery,Red,FALSE
3641,Leon Edwards,Dominic Waters,Red,FALSE
3640,Ulka Sasaki,Willie Gates,Red,FALSE
3639,Jon Jones,Ovince Saint Preux,Red,TRUE
3638,Demetrious Johnson,Henry Cejudo,Red,TRUE
3637,Anthony Pettis,Edson Barboza,Blue,FALSE
3636,Robert Whittaker,Rafael Natal,Red,FALSE
3635,Yair Rodriguez,Andre Fili,Red,FALSE
3634,Sergio Pettis,Chris Kelades,Red,FALSE
3633,Danny Roberts,Dominique Steele,Red,FALSE
3632,Carla Esparza,Juliana Lima,Red,FALSE
3631,Glaico Franca,James Vick,Blue,FALSE
3630,Walt Harris,Cody East,Red,FALSE
3629,Marcos Rogerio de Lima,Clint Hester,Red,FALSE
3628,Efrain Escudero,Kevin Lee,Blue,FALSE
3627,Glover Teixeira,Rashad Evans,Red,FALSE
3626,Rose Namajunas,Tecia Torres,Red,FALSE
3625,Khabib Nurmagomedov,Darrell Horcher,Red,FALSE
3624,Cub Swanson,Hacran Dias,Red,FALSE
3623,Beneil Dariush,Michael Chiesa,Blue,FALSE
3622,Bethe Correia,Raquel Pennington,Blue,FALSE
3621,Court McGee,Santiago Ponzinibbio,Blue,FALSE
3620,Randy Brown,Michael Graves,Blue,FALSE
3619,John Dodson,Manvel Gamburyan,Red,FALSE
3618,Oluwale Bamgbose,Cezar Ferreira,Blue,FALSE
3617,Elizeu Zaleski dos Santos,Omari Akhmedov,Red,FALSE
3616,Ben Rothwell,Junior Dos Santos,Blue,FALSE
3615,Derrick Lewis,Gabriel Gonzaga,Red,FALSE
3614,Francis Ngannou,Curtis Blaydes,Red,FALSE
3613,Tim Johnson,Marcin Tybura,Red,FALSE
3612,Igor Pokrajac,Jan Blachowicz,Blue,FALSE
3611,Maryna Moroz,Cristina Stanciu,Red,FALSE
3610,Nicolas Dalby,Zak Cummings,Blue,FALSE
3609,Ian Entwistle,Alejandro Perez,Blue,FALSE
3608,Mairbek Taisumov,Damir Hadzovic,Red,FALSE
3607,Filip Pejic,Damian Stasiak,Blue,FALSE
3606,Rob Whiteford,Lucas Martins,Blue,FALSE
3605,Jared Cannonier,Cyril Asker,Red,FALSE
3604,Alessio Di Chirico,Bojan Velickovic,Blue,FALSE
3603,Mark Hunt,Frank Mir,Red,FALSE
3602,Hector Lombard,Neil Magny,Blue,FALSE
3601,Jake Matthews,Johnny Case,Red,FALSE
3600,Daniel Kelly,Antonio Carlos Junior,Red,FALSE
3599,James Te Huna,Steve Bosse,Blue,FALSE
3598,Bec Rawlings,Seohee Ham,Red,FALSE
3597,Brendan O'Reilly,Alan Jouban,Blue,FALSE
3596,Dan Hooker,Mark Eddiva,Red,FALSE
3595,Leslie Smith,Rin Nakai,Red,FALSE
3594,Richard Walsh,Viscardi Andrade,Blue,FALSE
3593,Ross Pearson,Chad Laprise,Red,FALSE
3592,Alan Patrick,Damien Brown,Red,FALSE
3591,Conor McGregor,Nate Diaz,Blue,FALSE
3590,Holly Holm,Miesha Tate,Blue,TRUE
3589,Gian Villante,Ilir Latifi,Blue,FALSE
3588,Corey Anderson,Tom Lawlor,Red,FALSE
3587,Amanda Nunes,Valentina Shevchenko,Red,FALSE
3586,Brandon Thatch,Siyar Bahadurzada,Blue,FALSE
3585,Erick Silva,Nordine Taleb,Blue,FALSE
3584,Vitor Miranda,Marcelo Guimaraes,Red,FALSE
3583,Darren Elkins,Chas Skelly,Red,FALSE
3582,Diego Sanchez,Jim Miller,Red,FALSE
3581,Jason Saggo,Justin Salas,Red,FALSE
3580,Julian Erosa,Teruto Ishihara,Blue,FALSE
3579,Anderson Silva,Michael Bisping,Blue,FALSE
3578,Gegard Mousasi,Thales Leites,Red,FALSE
3577,Tom Breese,Keita Nakamura,Red,FALSE
3576,Francisco Rivera,Brad Pickett,Blue,FALSE
3575,Mike Wilkinson,Makwan Amirkhani,Blue,FALSE
3574,Davey Grant,Marlon Vera,Red,FALSE
3573,Scott Askham,Chris Dempsey,Red,FALSE
3572,Arnold Allen,Yaotzin Meza,Red,FALSE
3571,Bradley Scott,Krzysztof Jotko,Blue,FALSE
3570,Norman Parke,Rustam Khabilov,Blue,FALSE
3569,Daniel Omielanczuk,Jarjis Danho,Red,FALSE
3568,Teemu Packalen,Thibault Gouti,Red,FALSE
3567,David Teymur,Martin Svensson,Red,FALSE
3566,Donald Cerrone,Alex Oliveira,Red,FALSE
3565,Derek Brunson,Roan Carneiro,Red,FALSE
3564,Cody Garbrandt,Augusto Mendes,Red,FALSE
3563,Dennis Bermudez,Tatsuya Kawajiri,Red,FALSE
3562,Chris Camozzi,Joe Riggs,Red,FALSE
3561,James Krause,Shane Campbell,Red,FALSE
3560,Alex Garcia,Sean Strickland,Blue,FALSE
3559,Daniel Sarafian,Oluwale Bamgbose,Blue,FALSE
3558,Anthony Smith,Leonardo Augusto Leleco,Red,FALSE
3557,Jonavin Webb,Nathan Coy,Blue,FALSE
3556,Marion Reneau,Ashlee Evans-Smith,Blue,FALSE
3555,Lauren Murphy,Kelly Faszholz,Red,FALSE
3554,Anthony Hamilton,Shamil Abdurakhimov,Blue,FALSE
3553,Johny Hendricks,Stephen Thompson,Blue,FALSE
3552,Roy Nelson,Jared Rosholt,Red,FALSE
3551,Ovince Saint Preux,Rafael Feijao,Red,FALSE
3550,Joseph Benavidez,Zach Makovsky,Red,FALSE
3549,Misha Cirkunov,Alex Nicholson,Red,FALSE
3548,Mike Pyle,Sean Spencer,Red,FALSE
3547,Joshua Burkman,KJ Noons,Red,FALSE
3546,Derrick Lewis,Damian Grabowski,Red,FALSE
3545,Ray Borg,Justin Scoggins,Blue,FALSE
3544,Noad Lahat,Diego Rivas,Blue,FALSE
3543,Mickey Gall,Mike Jackson,Red,FALSE
3542,Artem Lobov,Alex White,Blue,FALSE
3541,Anthony Johnson,Ryan Bader,Red,FALSE
3540,Josh Barnett,Ben Rothwell,Blue,FALSE
3539,Iuri Alcantara,Jimmie Rivera,Blue,FALSE
3538,Sage Northcutt,Bryan Barberena,Blue,FALSE
3537,Tarec Saffiedine,Jake Ellenberger,Red,FALSE
3536,Olivier Aubin-Mercier,Diego Ferreira,Blue,FALSE
3535,Rafael Natal,Kevin Casey,Red,FALSE
3534,Dustin Ortiz,Wilson Reis,Blue,FALSE
3533,George Sullivan,Alexander Yakovlev,Blue,FALSE
3532,Alex Caceres,Masio Fullen,Red,FALSE
3531,Matt Dwyer,Randy Brown,Blue,FALSE
3530,Damon Jackson,Levan Makashvili,Draw,FALSE
3529,Anthony Rocco Martin,Felipe Olivieri,Red,FALSE
3528,TJ Dillashaw,Dominick Cruz,Blue,TRUE
3527,Anthony Pettis,Eddie Alvarez,Blue,FALSE
3526,Travis Browne,Matt Mitrione,Red,FALSE
3525,Ross Pearson,Francisco Trinaldo,Blue,FALSE
3524,Patrick Cote,Ben Saunders,Red,FALSE
3523,Tim Boetsch,Ed Herman,Blue,FALSE
3522,Chris Wade,Mehdi Baghdad,Red,FALSE
3521,Maximo Blanco,Luke Sanders,Blue,FALSE
3520,Paul Felder,Daron Cruickshank,Red,FALSE
3519,Ilir Latifi,Sean O'Connell,Red,FALSE
3518,Charles Rosa,Kyle Bochniak,Red,FALSE
3517,Rob Font,Joey Gomez,Red,FALSE
3516,Francimar Barroso,Elvis Mutapcic,Red,FALSE
3515,Robbie Lawler,Carlos Condit,Red,TRUE
3514,Stipe Miocic,Andrei Arlovski,Red,FALSE
3513,Lorenz Larkin,Albert Tumenov,Blue,FALSE
3512,Diego Brandao,Brian Ortega,Blue,FALSE
3511,Abel Trujillo,Tony Sims,Red,FALSE
3510,Michael McDonald,Masanori Kanehara,Red,FALSE
3509,Kyle Noke,Alex Morono,Blue,FALSE
3508,Justine Kish,Nina Ansaroff,Red,FALSE
3507,Scott Holtzman,Drew Dober,Blue,FALSE
3506,Dustin Poirier,Joe Duffy,Red,FALSE
3505,Joe Soto,Michinori Tanaka,Blue,FALSE
3504,Sheldon Westcott,Edgar Garcia,Red,FALSE
3503,Rafael Dos Anjos,Donald Cerrone,Red,TRUE
3502,Junior Dos Santos,Alistair Overeem,Blue,FALSE
3501,Michael Johnson,Nate Diaz,Blue,FALSE
3500,Randa Markos,Karolina Kowalkiewicz,Blue,FALSE
3499,Charles Oliveira,Myles Jury,Red,FALSE
3498,CB Dollaway,Nate Marquardt,Blue,FALSE
3497,Sarah Kaufman,Valentina Shevchenko,Blue,FALSE
3496,Josh Samman,Tamdan McCrory,Blue,FALSE
3495,Nik Lentz,Danny Castillo,Red,FALSE
3494,Cole Miller,Jim Alers,Draw,FALSE
3493,Kamaru Usman,Leon Edwards,Red,FALSE
3492,Hayder Hassan,Vicente Luque,Blue,FALSE
3491,Francis Ngannou,Luis Henrique,Red,FALSE
3490,Jose Aldo,Conor McGregor,Blue,TRUE
3489,Chris Weidman,Luke Rockhold,Blue,TRUE
3488,Jacare Souza,Yoel Romero,Blue,FALSE
3487,Demian Maia,Gunnar Nelson,Red,FALSE
3486,Max Holloway,Jeremy Stephens,Red,FALSE
3485,Urijah Faber,Frankie Saenz,Red,FALSE
3484,Tecia Torres,Jocelyn Jones-Lybarger,Red,FALSE
3483,Warlley Alves,Colby Covington,Red,FALSE
3482,Leonardo Santos,Kevin Lee,Red,FALSE
3481,Joe Proctor,Magomed Mustafaev,Blue,FALSE
3480,John Makdessi,Yancy Medeiros,Blue,FALSE
3479,Court McGee,Marcio Alexandre Junior,Red,FALSE
3478,Frankie Edgar,Chad Mendes,Red,FALSE
3477,Artem Lobov,Ryan Hall,Blue,TRUE
3476,Edson Barboza,Tony Ferguson,Blue,FALSE
3475,Joe Lauzon,Evan Dunham,Blue,FALSE
3474,Tatsuya Kawajiri,Jason Knight,Red,FALSE
3473,Julian Erosa,Marcin Wrzosek,Red,FALSE
3472,Gabriel Gonzaga,Konstantin Erokhin,Red,FALSE
3471,Ryan LaFlare,Mike Pierce,Red,FALSE
3470,Joby Sanchez,Geane Herrera,Blue,FALSE
3469,Chris Gruetzemacher,Abner Lloveras,Red,FALSE
3468,Rose Namajunas,Paige VanZant,Red,FALSE
3467,Jim Miller,Michael Chiesa,Blue,FALSE
3466,Sage Northcutt,Cody Pfister,Red,FALSE
3465,Elias Theodorou,Thiago Santos,Blue,FALSE
3464,Tim Means,John Howard,Red,FALSE
3463,Omari Akhmedov,Sergio Moraes,Blue,FALSE
3462,Antonio Carlos Junior,Kevin Casey,Draw,FALSE
3461,Aljamain Sterling,Johnny Eduardo,Red,FALSE
3460,Santiago Ponzinibbio,Andreas Stahl,Red,FALSE
3459,Danny Roberts,Nathan Coy,Red,FALSE
3458,Zubaira Tukhugov,Phillipe Nover,Red,FALSE
3457,Kailin Curran,Emily Peters Kagan,Red,FALSE
3456,Benson Henderson,Jorge Masvidal,Red,FALSE
3455,Dong Hyun Kim,Dominic Waters,Red,FALSE
3454,Yoshihiro Akiyama,Alberto Mina,Blue,FALSE
3453,Dooho Choi,Sam Sicilia,Red,FALSE
3452,Dongi Yang,Jake Collier,Red,FALSE
3451,Yui Chul Nam,Mike de la Torre,Blue,FALSE
3450,Tae Hyun Bang,Leo Kuntz,Red,FALSE
3449,Seohee Ham,Cortney Casey,Red,FALSE
3448,Yao Zhikui,Fredy Serrano,Blue,FALSE
3447,Ning Guangyou,Marco Beltran,Blue,FALSE
3446,Dominique Steele,Dong Hyun Ma,Red,FALSE
3445,Neil Magny,Kelvin Gastelum,Red,FALSE
3444,Ricardo Lamas,Diego Sanchez,Red,FALSE
3443,Jussier Formiga,Henry Cejudo,Blue,FALSE
3442,Erick Montano,Enrique Marin,Red,TRUE
3441,Horacio Gutierrez,Enrique Barzola,Blue,TRUE
3440,Efrain Escudero,Leandro Silva,Blue,FALSE
3439,Erik Perez,Taylor Lapilus,Red,FALSE
3438,Hector Urbina,Bartosz Fabinski,Blue,FALSE
3437,Alejandro Perez,Scott Jorgensen,Red,FALSE
3436,Gabriel Benitez,Andre Fili,Blue,FALSE
3435,Vernon Ramos,Alvaro Herrera,Blue,FALSE
